depth_ft,depth,wob_klbs,rpm,rop_fph,spp_psi,torque_ftlbs,formation_type,bha_state,is_anomaly,anomaly_type,recommended_solution,forecast_risk,proactive_alert
3737.0,3737.0,24.143310688358504,116.66493626270449,90.66705704479386,2383.9258089012196,8607.446729871892,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.778789890912908,System operating in nominal envelope
3748.5,3748.5,24.59904564362614,119.9509055026833,98.71046196952885,2413.6922488604287,8575.235149045726,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.068035962105052,System operating in nominal envelope
3760.0,3760.0,24.170305323601156,118.92648614718686,95.13289939128592,2403.857437575807,8682.548137756226,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.200381641090527,System operating in nominal envelope
3771.5,3771.5,24.05520470003728,118.24502078048312,99.75884874146847,2385.1474770612267,8028.724628675303,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.7068360430173115,System operating in nominal envelope
3783.0,3783.0,22.308345999867853,118.26773700551023,94.19773687504568,2384.67981836077,8800.694590653333,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.704914370595143,System operating in nominal envelope
3794.5,3794.5,25.696929218836278,118.31627343939033,100.83480562754362,2410.534854055595,8219.32339010472,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.689214058447163,System operating in nominal envelope
3806.0,3806.0,22.384866150119862,120.77455177556757,94.49601756785263,2420.3244220233023,8639.036496743704,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.817089696385846,System operating in nominal envelope
3817.5,3817.5,23.82344384836254,120.10952867994777,101.01262256432848,2401.724949959288,8823.86338324309,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.419055872604202,System operating in nominal envelope
3829.0,3829.0,23.241811172389347,116.5754925510523,92.81400517512233,2404.112948791219,9366.78233745185,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.395632481112681,System operating in nominal envelope
3840.5,3840.5,26.229198855403933,124.1942520351911,99.42923881490962,2393.4002939572997,8691.178314606252,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.8661976085469405,System operating in nominal envelope
3852.0,3852.0,23.48438627225702,119.49104909974409,93.23396507742046,2393.617977151284,8159.041738487197,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.691541555348508,System operating in nominal envelope
3863.5,3863.5,22.33544123720333,120.08520867064807,90.76796384232614,2389.8306692235337,8578.552066361692,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.10303721872662,System operating in nominal envelope
3875.0,3875.0,24.449997115811662,122.08382240402231,98.33925965952736,2360.1566089357134,8625.683007468784,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.707009994910615,System operating in nominal envelope
3886.5,3886.5,22.35488821457996,124.18143096709426,94.84830810877104,2421.395475234151,8263.116016465174,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.491483903451771,System operating in nominal envelope
3898.0,3898.0,24.759324601029544,120.19001347853103,95.46066144137814,2425.3088998111593,8190.653672725333,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.910621393463582,System operating in nominal envelope
3909.5,3909.5,22.077348284209226,119.72193484662824,98.36217343657239,2390.1623089633804,8252.861939289838,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.905136075336477,System operating in nominal envelope
3921.0,3921.0,25.484181764008206,121.52284530226794,98.29962574394338,2386.372180883185,8393.686760902547,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.539588330478598,System operating in nominal envelope
3932.5,3932.5,24.192735002550272,125.79832384995423,94.1592032173692,2424.432945984859,8564.528503140651,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.016622416311488,System operating in nominal envelope
3944.0,3944.0,24.181615630503902,119.61882540904864,92.86210866741838,2433.2227169172147,8821.45197844298,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.840190739649582,System operating in nominal envelope
3955.5,3955.5,22.189523183161423,115.40948656724176,89.14413758716924,2429.1397831728136,8129.268820325578,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.543995133256802,System operating in nominal envelope
3967.0,3967.0,24.528466902162112,126.23249879358198,95.22257585524937,2417.2082272115026,8781.732900215751,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.48999017404957,System operating in nominal envelope
3978.5,3978.5,23.865510071660047,122.29769120746943,95.87501803285316,2411.023136395284,8589.843817528159,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.723153971810827,System operating in nominal envelope
3990.0,3990.0,23.091396983045453,122.48010587384131,96.4593067745115,2414.8260060826146,8246.069626410404,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.175018402123733,System operating in nominal envelope
4001.5,4001.5,22.77808354476419,120.07045289342283,96.29117919343346,2419.8920250838946,8864.86091011941,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.519982216440717,System operating in nominal envelope
4013.0,4013.0,23.965963336106604,122.04441574800072,95.028159125974,2455.7951887254326,8687.424262934226,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.207564510547337,System operating in nominal envelope
4024.5,4024.5,22.215902724003783,117.33721584231156,94.49143805587958,2414.3293823911335,8295.20390007448,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.815888378497554,System operating in nominal envelope
4036.0,4036.0,24.077043897860065,121.32423188589183,95.17537040828353,2421.1175305485226,8663.464552325604,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.334802087447828,System operating in nominal envelope
4047.5,4047.5,21.313365469758736,117.65166151545311,96.63180614558968,2403.5311444402932,8093.542566405388,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,20.0,PROACTIVE ML WARNING: Mud Pressure Dropping (20% risk). Leak suspected.
4059.0,4059.0,26.08182113198743,123.04690462924329,95.40437548358975,2386.0505948934115,9000.883981981584,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,25.0,PROACTIVE ML WARNING: Mud Pressure Dropping (25% risk). Leak suspected.
4070.5,4070.5,23.541563079279467,118.46649334114765,95.46353212486133,2368.0782578377966,8369.572588970148,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,30.0,PROACTIVE ML WARNING: Mud Pressure Dropping (30% risk). Leak suspected.
4082.0,4082.0,24.218380614227815,120.00761505038354,97.58278724840041,2370.8167875769923,8900.057148328211,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,35.0,PROACTIVE ML WARNING: Mud Pressure Dropping (35% risk). Leak suspected.
4093.5,4093.5,21.980538762908132,113.61519716274512,94.3886381068519,2367.5046644476483,8040.728757332418,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,41.0,PROACTIVE ML WARNING: Mud Pressure Dropping (41% risk). Leak suspected.
4105.0,4105.0,22.40864628455927,115.49504890604995,93.43189171002332,2341.93656820512,8755.076133861689,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,46.0,PROACTIVE ML WARNING: Mud Pressure Dropping (46% risk). Leak suspected.
4116.5,4116.5,20.476182482682923,118.6343888793688,95.4987389817993,2322.4484334683975,8003.085712891892,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,51.0,PROACTIVE ML WARNING: Mud Pressure Dropping (51% risk). Leak suspected.
4128.0,4128.0,23.979178605124726,121.44822874900272,98.25467448452741,2299.89617587702,8173.048835863798,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,56.0,PROACTIVE ML WARNING: Mud Pressure Dropping (56% risk). Leak suspected.
4139.5,4139.5,23.78439978068332,119.93173865122517,92.59333661784683,2257.82830102317,8351.057163599653,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,61.0,PROACTIVE ML WARNING: Mud Pressure Dropping (61% risk). Leak suspected.
4151.0,4151.0,23.764793358504146,124.27927120035586,99.00158329078262,2231.1158047600493,7957.843370313415,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,67.0,PROACTIVE ML WARNING: Mud Pressure Dropping (67% risk). Leak suspected.
4162.5,4162.5,23.715319799073463,118.3273181533502,99.96674642084767,2275.6642838515686,8296.513178648414,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,72.0,PROACTIVE ML WARNING: Mud Pressure Dropping (72% risk). Leak suspected.
4174.0,4174.0,24.921979185021407,118.78022147963574,97.01849941186532,2287.8527053316375,8296.479785870879,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,77.0,PROACTIVE ML WARNING: Mud Pressure Dropping (77% risk). Leak suspected.
4185.5,4185.5,24.40703790935283,123.25435322349699,92.95070339265838,2257.211113251505,8510.753394086098,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,82.0,PROACTIVE ML WARNING: Mud Pressure Dropping (82% risk). Leak suspected.
4197.0,4197.0,24.625562114397198,118.30571157561974,94.00632538043106,2252.7613478548324,8545.8758712438,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,87.0,PROACTIVE ML WARNING: Mud Pressure Dropping (87% risk). Leak suspected.
4208.5,4208.5,24.251165215976275,116.63218427617576,93.2132475611978,2162.3896490372335,8903.339073069326,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,93.0,PROACTIVE ML WARNING: Mud Pressure Dropping (93% risk). Leak suspected.
4220.0,4220.0,22.576201063552563,121.34163188131822,97.70924970539183,1808.009831971875,8741.568312383462,Sandstone Bed,Rotating (Rotary),True,Drill String Washout Detected,Stop drilling immediately. Circulate bottoms up and pull out of hole for pipe inspection.,6.9966973804064665,System operating in nominal envelope
4231.5,4231.5,22.970758679545533,116.44547333314539,94.31773419524227,2476.053341298887,8391.579574149042,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.712709205053937,System operating in nominal envelope
4243.0,4243.0,25.80634403291472,121.39057502350165,93.249630413366,2450.83719430204,9227.440787886764,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.01699166006425,System operating in nominal envelope
4254.5,4254.5,25.26186257419048,120.1425328122427,96.38131325710778,2447.0748069715814,9013.565391274611,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.254681684501628,System operating in nominal envelope
4266.0,4266.0,24.732082667507502,122.68126834327451,92.15811899226279,2432.156181761428,8218.025551774093,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.132312232591254,System operating in nominal envelope
4277.5,4277.5,21.325755038448637,125.1405178248508,94.24706782430214,2414.619790856958,8425.65878247518,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.063664052774616,System operating in nominal envelope
4289.0,4289.0,24.418073109020376,122.03934303134824,94.54542893850096,2464.6318372089936,8304.085980640837,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.850729091426954,System operating in nominal envelope
4300.5,4300.5,24.38430873266409,119.37827218454113,96.99886757805551,2484.2236394005,8664.967583750453,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.408270639715397,System operating in nominal envelope
4312.0,4312.0,24.901518525387683,122.9336846437133,96.08715122876718,2449.4855389675927,8064.264465486835,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.183606413952166,System operating in nominal envelope
4323.5,4323.5,23.114154624443113,118.6784582956256,95.05785868872209,2460.539100468877,8916.063112001702,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.7167819504321695,System operating in nominal envelope
4335.0,4335.0,24.42001289713459,124.2555373615881,96.5381862361178,2452.8188294872143,9374.165526364613,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.078314518266223,System operating in nominal envelope
4346.5,4346.5,21.605362647548088,121.88335405276133,96.83105327545428,2457.24895962207,8933.356925371803,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.928784276966521,System operating in nominal envelope
4358.0,4358.0,23.811699861782067,116.93925440927659,93.42097621653116,2443.414418567849,8214.225127385675,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.558708141989595,System operating in nominal envelope
4369.5,4369.5,24.80046663001203,124.17476126087851,96.20931925755879,2459.4267882455747,8098.183291156178,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.995278704025718,System operating in nominal envelope
4381.0,4381.0,25.627418821838084,118.47554273920154,92.8650765884163,2447.1295708331772,8504.93523342901,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.120177389516563,System operating in nominal envelope
4392.5,4392.5,24.88166139002765,119.69762962848054,93.81011342312033,2461.888311097676,8201.802628258494,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.383975859681246,System operating in nominal envelope
4404.0,4404.0,24.982438646645768,119.06791711977058,95.61114245404514,2495.4940962808355,8365.722241633493,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.657652402653673,System operating in nominal envelope
4415.5,4415.5,25.268323531347402,116.45408566766741,98.43422876132193,2409.2197797004806,7987.379478304449,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.246723066856223,System operating in nominal envelope
4427.0,4427.0,23.24947292158627,126.39549821417063,99.19453907098462,2440.0538100335652,8562.009237874205,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.393748005427755,System operating in nominal envelope
4438.5,4438.5,26.728286327896406,125.153758941591,96.61167330182722,2485.2891557648286,8844.085008672651,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.3799878102849,System operating in nominal envelope
4450.0,4450.0,25.058571063586626,118.62203570917866,94.5370978267322,2435.5450279144425,8498.866182309921,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.068665773398358,System operating in nominal envelope
4461.5,4461.5,23.383609852914905,121.74096861864179,99.01888182047031,2480.802630214263,8529.70471379406,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.87369868575577,System operating in nominal envelope
4473.0,4473.0,22.447302804778435,119.5158513518007,94.77510853450786,2439.91944198493,7872.843696663452,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.854024842908738,System operating in nominal envelope
4484.5,4484.5,23.834423388598733,123.78362435810533,100.043131780429,2474.5302921138696,8155.873227025387,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.498039907044287,System operating in nominal envelope
4496.0,4496.0,25.66060582591448,121.45524425867154,93.98759756908673,2454.017897528754,8177.628416460911,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.563560547436342,System operating in nominal envelope
4507.5,4507.5,25.480698122797694,124.71146576483652,91.95464058145389,2499.181088206805,8335.746594279812,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.941345617322725,System operating in nominal envelope
4519.0,4519.0,24.19160529579924,115.57890158609287,93.73238071491838,2469.5991928546196,8450.405531003647,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.945970527637588,System operating in nominal envelope
4530.5,4530.5,21.831203828517157,121.28400026642429,87.18744677987391,2449.122479008452,8106.907943201343,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.94747570831301,System operating in nominal envelope
4542.0,4542.0,23.962579729131136,124.43062899167435,93.36198319581595,2504.8914803636967,8346.415657787013,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.676684371942976,System operating in nominal envelope
4553.5,4553.5,24.63753298826203,117.50403640202927,98.33725836896532,2471.824797495487,8757.402973537255,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.105986972382667,System operating in nominal envelope
4565.0,4565.0,23.863790455987264,119.49081562455758,94.38397741402785,2443.250435331086,8222.168201042607,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.985969105689701,System operating in nominal envelope
4576.5,4576.5,24.499617089270004,122.28396156558313,94.26254380516421,2446.0405262329914,9001.543359170399,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.96256716471579,System operating in nominal envelope
4588.0,4588.0,23.970940479686128,118.13197080213044,97.00421540009143,2406.4339934931763,8797.039253177312,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.857127688246809,System operating in nominal envelope
4599.5,4599.5,23.61739452231923,120.16747679306218,93.56097671761808,2480.8584804426027,7974.984592086122,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.589805471222201,System operating in nominal envelope
4611.0,4611.0,25.080199964285686,116.86427644207687,96.26868955221919,2476.2189483041657,8044.188513646536,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.887732669562327,System operating in nominal envelope
4622.5,4622.5,23.95152758407542,115.96217046023622,92.79611337132089,2498.9184838614296,8253.177230195855,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.649949762077764,System operating in nominal envelope
4634.0,4634.0,24.27277410823408,122.87159337357178,96.16638088089915,2445.32445452554,8520.724429548918,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.206199065502268,System operating in nominal envelope
4645.5,4645.5,24.942623625877875,120.44110388819307,95.23431136188614,2462.4643040229166,8221.929685862031,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.783315124282163,System operating in nominal envelope
4657.0,4657.0,22.541890943699574,112.69662379126348,88.5728237753262,2483.4739951039414,8803.722106604962,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.393698363420463,System operating in nominal envelope
4668.5,4668.5,22.626766241594485,121.54788565251299,93.01983199985675,2524.9173867427926,8506.986685778937,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.17968508013887,System operating in nominal envelope
4680.0,4680.0,23.751260840097416,123.43719104787046,93.68693761966487,2458.250895521887,8231.471485765514,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.511920046044672,System operating in nominal envelope
4691.5,4691.5,22.70347309276815,120.30667578998698,94.31359847421649,2515.936961461739,8608.554635766986,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.205675860164991,System operating in nominal envelope
4703.0,4703.0,23.60313667427486,116.09202297825836,94.50909463503349,2498.317744428679,8473.846701803699,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.3497848607164205,System operating in nominal envelope
4714.5,4714.5,28.34262629226901,120.74688227091421,98.12377232901517,2458.3652237476203,8356.743847674938,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.961767655589985,System operating in nominal envelope
4726.0,4726.0,24.15404775833136,116.40430505420659,100.09536995131172,2501.06072336438,8275.503587258898,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.722838145420011,System operating in nominal envelope
4737.5,4737.5,25.468865369371922,118.88169526085312,97.31954439633243,2511.0254090433777,8522.799451537208,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.418537080910639,System operating in nominal envelope
4749.0,4749.0,24.659236631520486,117.88410836252281,94.0894110966702,2463.8312541920636,8846.06683470727,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.467187612359112,System operating in nominal envelope
4760.5,4760.5,23.451038089990885,117.61219355162662,92.09631047322837,2491.4299766398367,9193.008372865697,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.46452128857114,System operating in nominal envelope
4772.0,4772.0,24.032938461074952,123.53055138853857,92.11028960344049,2479.7689652188574,8651.996923539911,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.935099713933178,System operating in nominal envelope
4783.5,4783.5,24.582497652202402,119.53213933748863,102.04361310629064,2507.3232498919965,8898.961713325756,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.56789222902397,System operating in nominal envelope
4795.0,4795.0,24.788301115570462,120.81449079145541,95.9206760542158,2488.4596075394334,8381.33612561561,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.320007021176792,System operating in nominal envelope
4806.5,4806.5,23.59825408221092,120.42115244067404,98.100469686271,2517.459938390199,8161.80169806604,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.444421678375537,System operating in nominal envelope
4818.0,4818.0,25.791276491582217,119.7048286825223,98.52782516664622,2432.393627524785,8295.77181233627,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.519801824740512,System operating in nominal envelope
4829.5,4829.5,23.96889943527352,117.50174441926272,96.48711530550776,2473.7406269692947,8782.44832890553,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.303179880912909,System operating in nominal envelope
4841.0,4841.0,23.675052345129217,119.08293897046327,99.39382187535688,2477.486046273905,8190.070178008503,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.45627037036159,System operating in nominal envelope
4852.5,4852.5,23.56164416187258,123.04289630206374,93.82599274940691,2526.2329012980613,8835.432461777715,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.07702369044057,System operating in nominal envelope
4864.0,4864.0,24.54907292285779,119.9395109840227,91.79301176804533,2466.5274534817468,8608.98471865846,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.463482472423019,System operating in nominal envelope
4875.5,4875.5,25.615243968307727,118.83845675675401,94.29577847152491,2495.068991396821,8595.184724839504,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.632534088986796,System operating in nominal envelope
4887.0,4887.0,24.797903570006373,118.81274085844369,95.34375245636625,2512.742432436431,8047.750827437092,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.317095352063551,System operating in nominal envelope
4898.5,4898.5,26.636943438719268,117.49917168848606,95.4884624468757,2474.9363757368787,8672.673037485396,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.587449685295802,System operating in nominal envelope
4910.0,4910.0,24.47685693501204,121.22296782536915,96.11470674684556,2508.6680367140443,8872.859146897292,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.337832847472876,System operating in nominal envelope
4921.5,4921.5,23.67188958971878,121.68143425300683,92.34928029129586,2541.2170483723808,8455.435061215456,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.532011633699767,System operating in nominal envelope
4933.0,4933.0,25.505629710230284,119.69904709011601,93.54390733420533,2440.323261349649,8784.733683522541,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.552958253281814,System operating in nominal envelope
4944.5,4944.5,23.87687473606634,120.82995082642253,93.81547707205003,2500.3224919944764,8738.375810558717,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.275796224253504,System operating in nominal envelope
4956.0,4956.0,24.697823885519472,119.35113330604021,92.4556067304387,2514.9502620221874,8706.763474628386,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.554359784406612,System operating in nominal envelope
4967.5,4967.5,25.476935677998043,118.66009138721488,99.99985960088273,2517.601444957029,8623.40853730285,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.331875544216163,System operating in nominal envelope
4979.0,4979.0,23.69608626397428,119.1267080097045,97.17584197328237,2497.834509852807,8398.131592967684,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.644029871943976,System operating in nominal envelope
4990.5,4990.5,21.80181757252624,117.36579395213411,99.65286837342283,2472.54492696052,8819.303350903121,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.093685620800128,System operating in nominal envelope
5002.0,5002.0,23.85794906278904,119.57794569202497,92.47759947500164,2501.9113040778293,8890.391109676351,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.941316539762369,System operating in nominal envelope
5013.5,5013.5,24.324181816519307,122.43799407445607,97.72284537178263,2513.607354248496,8563.699423177179,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.161246463722149,System operating in nominal envelope
5025.0,5025.0,20.323604081521037,121.69468829882727,96.39047107070795,2485.6481079218142,7884.90734665623,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.726571298941472,System operating in nominal envelope
5036.5,5036.5,25.86817562142162,119.65637871343077,98.57656731374861,2526.7418636800735,9041.725494684186,Sandstone Bed,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.517098179588082,System operating in nominal envelope
