depth_ft,depth,wob_klbs,rpm,rop_fph,spp_psi,torque_ftlbs,formation_type,bha_state,is_anomaly,anomaly_type,recommended_solution,forecast_risk,proactive_alert
3288.5,3288.5,36.93181888703337,66.4942163171238,28.351629138306805,4079.101071531675,30876.272543157185,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.503587295708555,System operating in nominal envelope
3300.0,3300.0,43.31755065902681,64.31158420728192,29.306497183463286,4065.4907592480045,30793.545038745513,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.693154163635016,System operating in nominal envelope
3311.5,3311.5,39.49524446460265,64.23798305006933,19.932212392139682,4080.7992950420494,32646.111565128715,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.88272196511506,System operating in nominal envelope
3323.0,3323.0,43.00609744941044,62.493999011731,37.1933249040559,4117.721521815632,30747.40690264619,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.599419512939628,System operating in nominal envelope
3334.5,3334.5,38.75206097715806,60.371454990963876,27.223661192654564,4054.662854148642,31150.180739451804,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.069731162742654,System operating in nominal envelope
3346.0,3346.0,39.9867748545349,60.565749990153556,37.129328092765405,4067.071135193475,33839.359231604154,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.884998527955611,System operating in nominal envelope
3357.5,3357.5,39.658029944761324,62.0950086954205,16.22677650449212,4071.6007831679563,32169.961626221615,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.049668338816854,System operating in nominal envelope
3369.0,3369.0,37.02196915779129,57.82853981530603,20.32778288652476,4079.500578065132,32206.737966155393,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.673281113534697,System operating in nominal envelope
3380.5,3380.5,43.98114970050212,58.93558584249415,31.957947099852376,4033.8306279947546,31745.10138586749,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.685989329145975,System operating in nominal envelope
3392.0,3392.0,44.398925227539905,60.85278934282765,22.68803252044977,4098.327020835783,31457.948751305226,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.948259516005464,System operating in nominal envelope
3403.5,3403.5,41.35790776244936,63.63080719603355,34.48869429152063,4032.870196075394,33112.38206190068,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.861161105063738,System operating in nominal envelope
3415.0,3415.0,35.622861734263786,62.989508833593526,19.817680830774805,4085.5507546570684,31784.65575227971,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.591366564629684,System operating in nominal envelope
3426.5,3426.5,35.447831201835406,61.93611482252139,21.183331076145596,4103.438225481484,32093.61136881712,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.027834418466806,System operating in nominal envelope
3438.0,3438.0,40.93245510046371,54.87864344842481,21.245448845336195,4103.759142509302,29600.232553574315,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.444364841550776,System operating in nominal envelope
3449.5,3449.5,33.745254400420656,58.76329631069773,26.63342950115344,4104.9806696844635,30989.270288167416,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.42066213118075,System operating in nominal envelope
3461.0,3461.0,37.8217018002591,63.1926020680578,31.571627827798267,4078.8005472765067,30098.972491186083,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.341046520865632,System operating in nominal envelope
3472.5,3472.5,36.12372498398701,58.10854525335062,30.461685240062547,4067.0971209758522,33138.829691372666,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.218308753051893,System operating in nominal envelope
3484.0,3484.0,36.675121889250136,61.126855739203926,26.902709436959807,4070.6791237195657,33767.80879804844,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.856543354287993,System operating in nominal envelope
3495.5,3495.5,39.634158259326064,64.57570863507961,22.507741146954164,4085.6097289756626,31217.125976763793,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.084955786072095,System operating in nominal envelope
3507.0,3507.0,37.727915214226556,61.906944408725394,29.568064586838403,4098.750738590925,31556.72490730157,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.610059829495555,System operating in nominal envelope
3518.5,3518.5,37.69327699558739,62.19658797579022,26.633312416824744,4031.524982886697,32500.62982077511,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.130142918617409,System operating in nominal envelope
3530.0,3530.0,41.79243841746668,54.75936155451578,32.422189407205124,4134.609367619519,31347.56812605455,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.662863862065223,System operating in nominal envelope
3541.5,3541.5,34.04835747692298,63.53193476265643,38.54663828938757,4056.9846109206587,30818.84429492018,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.529359355688182,System operating in nominal envelope
3553.0,3553.0,37.275406877099286,62.54358218294931,25.14318367909118,4105.991693267219,32041.284621666084,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.549325397850504,System operating in nominal envelope
3564.5,3564.5,39.386851809371656,68.00853896309569,31.98497340965785,4083.71953007416,31719.600159012745,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.551751604781325,System operating in nominal envelope
3576.0,3576.0,42.20099854524034,64.96757576390095,36.41407964548833,4102.04825555073,30251.83863529831,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.4015159602201415,System operating in nominal envelope
3587.5,3587.5,33.64388750652898,62.75658866309758,26.498594318306452,4068.143103749516,31429.960925520452,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.235246137370378,System operating in nominal envelope
3599.0,3599.0,39.22115741871104,63.05480188558821,22.14440957179107,4128.2627817264665,31995.259457253265,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.83812889481815,System operating in nominal envelope
3610.5,3610.5,41.66353123949576,64.9736762223116,29.328912841562826,4058.149804621575,32152.360876276045,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.769361233448397,System operating in nominal envelope
3622.0,3622.0,36.86925868723203,65.43926703327905,22.684654135442592,4086.008610324187,31637.129487190923,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.548413946474549,System operating in nominal envelope
3633.5,3633.5,38.05920038080958,59.259312282762,17.56309375278071,4054.6787279351424,33241.19952904167,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.561939434613794,System operating in nominal envelope
3645.0,3645.0,34.23270907206603,56.616524715990714,36.47931521703641,4075.6259563077624,30055.185945599012,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.97013013934263,System operating in nominal envelope
3656.5,3656.5,41.83730493950201,60.27962413705569,21.531281485334468,4148.830895133608,32572.08791179482,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.601159830093483,System operating in nominal envelope
3668.0,3668.0,28.502258283480423,67.72735643147685,31.771535283273266,4058.70068833091,29703.224568323076,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.864625643279354,System operating in nominal envelope
3679.5,3679.5,47.271059144089236,65.46068204627629,30.48595824673034,4108.457728001309,32149.471741098492,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.202496018075419,System operating in nominal envelope
3691.0,3691.0,40.883928641189705,62.70297855992344,18.26986912461326,4097.885027598797,31431.64830433372,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.621108826232295,System operating in nominal envelope
3702.5,3702.5,36.93343470790626,57.767607964511534,15.61272118916014,4093.741509330131,30420.458510991197,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.058647278871613,System operating in nominal envelope
3714.0,3714.0,38.683597774383216,65.4800057158615,16.478826162065435,4120.077915150057,29785.013340843492,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.7850986845360985,System operating in nominal envelope
3725.5,3725.5,41.57493051435522,59.543781516154226,16.640582143036372,4092.4241712500743,32100.65689213481,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.812580677630116,System operating in nominal envelope
3737.0,3737.0,38.40042692335465,58.66493626270449,11.893247625159313,4083.9258089012196,31849.20187208365,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.778789890912908,System operating in nominal envelope
3748.5,3748.5,39.67380400424952,61.9509055026833,34.36746726780122,4113.692248860429,31744.51423439861,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.068035962105052,System operating in nominal envelope
3760.0,3760.0,38.47585311006205,60.926486147186864,24.371336534475354,4103.857437575807,32093.281447707737,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.200381641090527,System operating in nominal envelope
3771.5,3771.5,38.15424842657475,60.24502078048311,37.29678324822074,4085.1474770612267,29968.355043194733,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.7068360430173115,System operating in nominal envelope
3783.0,3783.0,33.27331970551312,60.267737005510234,21.75838244498059,4084.6798183607702,32477.25741962333,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.704914370595143,System operating in nominal envelope
3794.5,3794.5,42.74141987616019,60.31627343939033,40.30313337107775,4110.534854055595,30587.801017840346,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.689214058447163,System operating in nominal envelope
3806.0,3806.0,33.48712600768785,62.774551775567566,22.59181379252942,4120.324422023302,31951.868614417035,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.817089696385846,System operating in nominal envelope
3817.5,3817.5,37.50668134101298,62.10952867994777,40.79997481209427,4101.724949959287,32552.555995540042,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.419055872604202,System operating in nominal envelope
3829.0,3829.0,35.88153121697023,58.57549255105231,17.892073283430044,4104.1129487912185,34317.042596718515,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.395632481112681,System operating in nominal envelope
3840.5,3840.5,44.228643860687455,66.1942520351911,36.375814335776894,4093.4002939572997,32121.32952247032,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.8661976085469405,System operating in nominal envelope
3852.0,3852.0,36.55931458424755,61.491049099744096,19.065490657498344,4093.617977151284,30391.88565008339,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.691541555348508,System operating in nominal envelope
3863.5,3863.5,33.34902698630343,62.085208670648065,12.175193088852431,4089.8306692235337,31755.294215675498,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.10303721872662,System operating in nominal envelope
3875.0,3875.0,39.257344882414934,64.08382240402231,33.33028434279702,4060.1566089357134,31908.469774273548,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.707009994910615,System operating in nominal envelope
3886.5,3886.5,33.40336412897342,66.18143096709426,23.576155009801433,4121.3954752341515,30730.127053511816,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.491483903451771,System operating in nominal envelope
3898.0,3898.0,40.121642267582544,62.19001347853103,25.287142262674195,4125.30889981116,30494.62443635733,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.910621393463582,System operating in nominal envelope
3909.5,3909.5,32.62788491176107,61.72193484662825,33.394308131599324,4090.1623089633804,30696.801302691976,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.905136075336477,System operating in nominal envelope
3921.0,3921.0,42.146978458258225,63.52284530226794,33.219542519841795,4086.3721808831856,31154.481972933278,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.539588330478598,System operating in nominal envelope
3932.5,3932.5,38.53852427183164,67.79832384995423,21.650714872060988,4124.4329459848595,31709.717635207115,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.016622416311488,System operating in nominal envelope
3944.0,3944.0,38.50745543817267,61.61882540904864,18.026480100139583,4133.222716917216,32544.718929939685,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.840190739649582,System operating in nominal envelope
3955.5,3955.5,32.94131477648044,57.40948656724176,7.6380314935611295,4129.139783172814,30295.12366605813,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.543995133256802,System operating in nominal envelope
3967.0,3967.0,39.47659869721766,68.23249879358198,24.621903124961495,4117.208227211502,32415.631925701193,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.48999017404957,System operating in nominal envelope
3978.5,3978.5,37.62421931787366,64.29769120746943,26.444903327089705,4111.0231363952835,31791.992406966518,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.723153971810827,System operating in nominal envelope
3990.0,3990.0,35.46125627615641,64.48010587384131,28.07747481113507,4114.826006082614,30674.726285833814,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.175018402123733,System operating in nominal envelope
4001.5,4001.5,34.58582166919406,62.07045289342282,27.60770656988764,4119.892025083895,32685.797957888084,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.519982216440717,System operating in nominal envelope
4013.0,4013.0,37.904897556768454,64.04441574800072,24.078679910809694,4155.795188725433,32109.128854536233,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.207564510547337,System operating in nominal envelope
4024.5,4024.5,33.015022317069395,59.337215842311565,22.57901809731061,4114.329382391134,30834.412675242063,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.815888378497554,System operating in nominal envelope
4036.0,4036.0,38.21526971460901,63.32423188589183,24.490005552556912,4121.117530548523,32031.259795058213,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.334802087447828,System operating in nominal envelope
4047.5,4047.5,30.49322704785529,59.651661515453114,28.559458347971155,4103.531144440293,30179.01334081751,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,20.0,PROACTIVE ML WARNING: Mud Pressure Dropping (20% risk). Leak suspected.
4059.0,4059.0,43.81685316290605,65.04690462924329,25.12987267473605,4086.050594893412,33127.872941440146,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,25.0,PROACTIVE ML WARNING: Mud Pressure Dropping (25% risk). Leak suspected.
4070.5,4070.5,36.71907330975145,60.466493341147654,25.295163290053708,4068.0782578377975,31076.110914152978,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,30.0,PROACTIVE ML WARNING: Mud Pressure Dropping (30% risk). Leak suspected.
4082.0,4082.0,38.610181127989485,62.007615050383535,31.21661142935406,4070.8167875769927,32800.18573206668,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,35.0,PROACTIVE ML WARNING: Mud Pressure Dropping (35% risk). Leak suspected.
4093.5,4093.5,32.35738771989037,55.61519716274511,22.291782945615605,4067.5046644476483,30007.36846133036,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,41.0,PROACTIVE ML WARNING: Mud Pressure Dropping (41% risk). Leak suspected.
4105.0,4105.0,33.55357050097443,57.49504890604995,19.61852095447693,4041.9365682051193,32328.99743505049,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,46.0,PROACTIVE ML WARNING: Mud Pressure Dropping (46% risk). Leak suspected.
4116.5,4116.5,28.154039289849344,60.63438887936879,25.39353539032158,4022.448433468397,29885.02856689865,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,51.0,PROACTIVE ML WARNING: Mud Pressure Dropping (51% risk). Leak suspected.
4128.0,4128.0,37.941822573142616,63.44822874900272,33.093943412650134,3999.8961758770197,30437.40871655734,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,56.0,PROACTIVE ML WARNING: Mud Pressure Dropping (56% risk). Leak suspected.
4139.5,4139.5,37.39758762249751,61.93173865122517,17.275499373395554,3957.82830102317,31015.93578169887,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,61.0,PROACTIVE ML WARNING: Mud Pressure Dropping (61% risk). Leak suspected.
4151.0,4151.0,37.34280497229099,66.27927120035586,35.180894488951424,3931.1158047600497,29737.990953518598,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,67.0,PROACTIVE ML WARNING: Mud Pressure Dropping (67% risk). Leak suspected.
4162.5,4162.5,37.20457002682291,61.198179707120914,37.57767382295672,3975.6642838515686,30553.69530258629,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,72.0,PROACTIVE ML WARNING: Mud Pressure Dropping (72% risk). Leak suspected.
4174.0,4174.0,40.576118311089225,58.46692322959275,29.03992482727073,3987.8527053316375,30392.85896988576,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,77.0,PROACTIVE ML WARNING: Mud Pressure Dropping (77% risk). Leak suspected.
4185.5,4185.5,39.13731180554467,62.15085982769237,17.374024185369006,3957.211113251505,32295.283331573122,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,82.0,PROACTIVE ML WARNING: Mud Pressure Dropping (82% risk). Leak suspected.
4197.0,4197.0,39.747894143168644,64.34688824046994,20.023556210027973,3952.7613478548324,32683.921132968037,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,87.0,PROACTIVE ML WARNING: Mud Pressure Dropping (87% risk). Leak suspected.
4208.5,4208.5,38.701785162286654,64.51932709097427,17.50760347981739,3862.3896490372344,31726.62880194869,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,93.0,PROACTIVE ML WARNING: Mud Pressure Dropping (93% risk). Leak suspected.
4220.0,4220.0,34.02173826580863,58.27932290453164,29.769962412124205,3499.1953749931445,30548.792394201973,Granite Basement,Rotating (Rotary),True,Drill String Washout Detected,Stop drilling immediately. Circulate bottoms up and pull out of hole for pipe inspection.,63.0,PROACTIVE ML WARNING: Impending Stick-Slip (63% risk). Adjust RPM immediately.
4231.5,4231.5,35.12417866343605,49.36792172677207,19.993669074941643,4176.053341298888,32378.962972072455,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,70.0,PROACTIVE ML WARNING: Impending Stick-Slip (70% risk). Adjust RPM immediately.
4243.0,4243.0,43.04713773902642,68.672616100446,16.70926144911091,4150.83719430204,36378.34291550466,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,77.0,PROACTIVE ML WARNING: Impending Stick-Slip (77% risk). Adjust RPM immediately.
4254.5,4254.5,41.5257924867087,74.6543534028386,25.159551747801142,4147.074806971581,31986.10028120772,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,84.0,PROACTIVE ML WARNING: Impending Stick-Slip (84% risk). Adjust RPM immediately.
4266.0,4266.0,40.0455251003886,60.0454973889765,13.059450125440144,4132.156181761427,27254.92436190395,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,92.0,PROACTIVE ML WARNING: Impending Stick-Slip (92% risk). Adjust RPM immediately.
4277.5,4277.5,30.52784496037119,19.800676612723983,5.0,4114.6197908569575,47421.571097014705,Granite Basement,Rotating (Rotary),True,Severe Stick-Slip Vibration,Decrease WOB by 5 klbs and increase RPM by 15 to break torsional resonance.,9.063664052774616,System operating in nominal envelope
4289.0,4289.0,39.16814545167458,64.03934303134824,22.72987497522327,4164.631837208994,30863.279437082718,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.850729091426954,System operating in nominal envelope
4300.5,4300.5,39.07380381185554,61.37827218454113,29.585071173978612,4184.223639400499,32036.144647188972,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.408270639715397,System operating in nominal envelope
4312.0,4312.0,40.51894882093617,64.9336846437133,27.037628433320076,4149.485538967593,30083.859512832216,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.183606413952166,System operating in nominal envelope
4323.5,4323.5,35.52484380359105,60.67845829562561,24.161663983194067,4160.539100468877,32852.205114005534,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.7167819504321695,System operating in nominal envelope
4335.0,4335.0,39.173565447876065,66.2555373615881,28.297873306799737,4152.818829487214,34341.03796068499,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.078314518266223,System operating in nominal envelope
4346.5,4346.5,31.309101515207892,63.883354052761334,29.116178269651684,4157.248959622069,32908.410007458355,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.928784276966521,System operating in nominal envelope
4358.0,4358.0,37.47386726086166,58.939254409276586,19.58802178148411,4143.41441856785,30571.231664003444,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.558708141989595,System operating in nominal envelope
4369.5,4369.5,40.23659793679832,66.17476126087851,27.37898027847307,4159.426788245575,30194.09569625758,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.995278704025718,System operating in nominal envelope
4381.0,4381.0,42.54719964925347,60.47554273920154,18.034772820574975,4147.129570833176,31516.039508644284,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.120177389516563,System operating in nominal envelope
4392.5,4392.5,40.463465648606665,61.69762962848055,20.67531691754208,4161.888311097675,30530.858541840105,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,6.383975859681246,System operating in nominal envelope
4404.0,4404.0,40.745049159745534,61.067917119770584,25.707603915714333,4195.494096280835,31063.597285308853,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.657652402653673,System operating in nominal envelope
4415.5,4415.5,41.543845161117744,58.45408566766742,33.59563918604658,4109.21977970048,29833.983304489455,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.246723066856223,System operating in nominal envelope
4427.0,4427.0,35.902939045608704,68.39549821417063,35.72003563951586,4140.053810033565,31701.530023091163,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.393748005427755,System operating in nominal envelope
4438.5,4438.5,45.623152975004665,67.153758941591,28.503204813928992,4185.289155764828,32618.276278186117,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,8.3799878102849,System operating in nominal envelope
4450.0,4450.0,40.95777208943322,60.62203570917867,22.706596868810543,4135.5450279144425,31496.31509250724,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,14.068665773398358,System operating in nominal envelope
4461.5,4461.5,36.27773341255635,63.74096861864179,35.229228616019995,4180.8026302142625,31596.540319830696,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,10.87369868575577,System operating in nominal envelope
4473.0,4473.0,33.66158136629268,61.515851351800706,23.371626787595485,4139.91944198493,29461.742014156218,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,5.854024842908738,System operating in nominal envelope
4484.5,4484.5,37.53735946814352,65.78362435810533,38.09110350413983,4174.53029211387,30381.587987832507,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.498039907044287,System operating in nominal envelope
4496.0,4496.0,42.63992804299634,63.45524425867154,21.171228501859996,4154.0178975287545,30452.29235349796,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.563560547436342,System operating in nominal envelope
4507.5,4507.5,42.13724475487591,66.71146576483652,15.490907507003515,4199.181088206805,30966.17643140939,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,12.941345617322725,System operating in nominal envelope
4519.0,4519.0,38.53536773826257,57.57890158609287,20.45812258580136,4169.59919285462,31338.817975761853,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.945970527637588,System operating in nominal envelope
4530.5,4530.5,31.940128344386178,63.28400026642429,2.1708071790594623,4149.122479008452,30222.450815404365,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.94747570831301,System operating in nominal envelope
4542.0,4542.0,37.89544336080758,66.43062899167435,19.423188341250466,4204.891480363696,31000.850887807792,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,7.676684371942976,System operating in nominal envelope
4553.5,4553.5,39.78134217308509,59.50403640202927,33.32469250152074,4171.824797495487,32336.559663996082,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,9.105986972382667,System operating in nominal envelope
4565.0,4565.0,37.61941450937618,61.490815624557584,22.278760421548398,4143.250435331086,30597.046653388472,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.985969105689701,System operating in nominal envelope
4576.5,4576.5,39.39598892590148,64.28396156558313,21.93946063207648,4146.040526232991,33130.0159173038,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,13.96256716471579,System operating in nominal envelope
4588.0,4588.0,37.91880428147594,60.13197080213044,29.600013617902494,4106.433993493177,32465.377572826266,Granite Basement,Rotating (Rotary),False,Nominal,Continue drilling. Optimize WOB for maximum ROP.,11.857127688246809,System operating in nominal envelope
