wob_klbs,rpm,rop_fph,spp_psi,torque_ftlbs,is_anomaly,anomaly_type,recommended_solution
30.346361851702365,112.03503133234166,101.89706167610396,2723.247987623382,13806.535064902164,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.770634759457675,122.20237368980199,93.3801782220339,2705.9994983046117,14752.060913994925,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.232285127597734,119.9018110053666,104.25887206193036,2835.6356014430667,15548.650093771854,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.307450211891055,122.76244977208574,100.19147777415752,2705.8424895970707,14217.175984197202,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.116417436892,121.11957067032331,93.58513090955691,2781.384047353104,13496.18383015312,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.714059404338755,126.82070214986922,104.87872284871074,2821.865659351948,15285.589703109605,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.715574720696566,120.62612251323954,118.04348109786743,2809.2587768414955,15121.828611851357,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.12156905273647,117.85297229437373,98.09096208272702,2821.2722432092087,14454.895796600285,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.16610248635055,120.61148751516141,107.19757942148182,2811.1144927900427,14507.230199639534,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.10760410406981,122.71649014518194,87.06727042128836,2863.94329066567,14515.128140182664,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.244661264085817,120.24430035162852,90.43563623181991,2752.3841809630603,15055.26765873697,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.124349920169756,120.20295845601942,104.72406277880377,2766.1502430770734,14686.842361908497,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.03007053441732,116.49004156096622,114.84116028535965,2761.367027736459,15247.03195948776,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.027571901824416,116.68549541224526,103.5561334878566,2841.5095905931307,13572.686668547805,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.030095372612095,112.98697364100153,96.86941969476845,2845.019929419753,14571.5740674361,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
37.705462981309445,128.7478837159347,99.99291405423354,2822.5612659659255,14436.973019544475,True,Formation Lithology Change,Recalculate drillability parameters based on new rock mechanics.
31.141781021386333,113.78068382304357,87.49592266030282,2859.1746833444963,14871.829660813753,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.271131280361196,116.53547401102047,106.04515326355367,2741.0979566311808,14730.97612075493,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.908003526986406,116.40796367215401,108.82333062323409,2883.361205577557,15398.921889947884,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.302782502611596,124.47462188472221,95.4790966716692,2876.161931085613,14070.33161416997,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.369461510719308,118.52525160853986,95.29957852240499,2836.781099862287,15022.745738165377,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.517938440986534,126.23871036336867,102.65878229652049,2889.089945438553,15279.168211605853,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.454349570924855,116.63254687878066,95.63280263959405,2717.168839616111,15928.323718280977,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.526362786519982,121.39497081111901,99.33867385374178,2773.7775931868673,14759.117014453263,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.02927290434179,115.82326473370121,120.99721789166516,2763.2348269659024,15162.229302176258,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.163748278772644,130.72574563886695,97.52974299254004,2836.073966187867,14098.068603718817,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
34.629317133347016,114.06200790485244,96.41659847978778,2747.4929630198926,13804.021897843488,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
26.265469614816503,121.54910355113513,93.52458194364841,2837.874757466874,15422.38718789085,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.372520380749027,123.16888440466049,107.44191971499937,2868.5268071998357,14997.219853175964,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
26.774568257620697,122.0689954872575,98.18775826781896,2834.7601450042,15589.256344899211,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.056136268421135,119.07356170561145,93.50626961678574,2814.187551183075,14313.298555515124,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.17790119393473,119.35089650133287,113.21304032273012,2750.6063329549625,15259.951069764376,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.128560038190926,120.21905735989554,114.19603004513637,2757.6574516937317,15934.408920271926,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.844510444141388,119.26498999185756,93.99576434261294,2862.4809452648333,15209.852804178632,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.569392581480063,124.81939558397455,81.33460048639384,2838.967450195267,15138.290752795525,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.35919549786935,131.05261500795675,110.07513689836922,2798.049024031123,15004.278040412175,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.539266736565725,117.21254107496082,93.15370174239996,2779.1045227117056,14214.559271437043,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.43291717916395,113.15098510210461,107.90625599162769,2698.709606344431,15677.786467855174,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.091143679807626,119.55858975824373,80.29896182288164,2746.4573790657782,14694.571180097468,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.696799304788367,132.89854668827158,108.92597338299309,2895.570954356986,15252.241628191508,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
34.287888178650654,115.98162716015135,87.8882807071922,2735.9772214498767,14218.482846714372,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.267838044636022,128.19558402722035,107.30764119066525,2809.473991061054,14410.27016774611,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
25.949714826684787,128.3885040703822,100.14273067836434,2850.3721986597598,15717.543699611118,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.372908629538856,117.23205879146003,90.46060580603356,2737.2538665998854,14826.348855521079,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.676427070463223,122.84491539592638,95.9296368707322,2809.2355237390543,15726.637738021273,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.704866669592448,128.1419831156427,106.86318456956701,2846.8957768755326,14960.884670470741,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.414958523134597,118.10436129506256,101.05894453115235,2800.6249660953627,14079.05111352107,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.7705271170662,118.98209819948819,105.84412980472484,2943.4201527833384,15446.03379986586,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.009974557960913,117.09159543025677,119.76440584515485,2716.5700370560903,14705.053841122197,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.731510388340244,114.92621634653567,84.35758388288949,2852.936426494194,15349.344406758522,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.59940718588845,116.75361227466996,116.17212574968624,2791.3599131301767,15012.60543377004,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.330997528318104,113.88029866618872,101.04355937523214,2838.5960077418335,14228.440886028566,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.050109377678087,120.17041734129613,91.01215951676872,2822.0653575849624,15082.147382685285,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.693341534852575,116.15013384470679,86.6968637426101,2763.3421901445004,16098.111571076399,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
33.530908480562196,121.16892955895374,98.10879609222967,2811.449819622967,15246.49322925723,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.80996342192191,112.22052176898187,109.2165011192446,2707.104927430086,14971.241123497268,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.47823209132991,121.65440116107229,98.72450879622465,2830.16237502857,15537.671700978448,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.835723894109552,124.16764480804463,115.11154930247348,2814.9079232995264,15105.334232601555,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
34.244312394025265,110.03132178714273,85.48824309948441,2831.933008432155,15104.767115131397,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.06493052110229,121.87028284923787,99.87911052153946,2852.9059162543576,14454.187413920448,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
26.961260068091974,126.13834496236646,87.47606555586881,2818.3809920104854,15116.924012894799,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.0315318542675,113.95179490654397,103.63631882624968,2807.404470989914,15517.721708208472,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.533822298373245,128.36286193418852,108.868873900973,2755.9465831669354,14581.968923949988,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.58466106876244,122.09509504683022,95.79238206318946,2764.3889618175476,15712.247910623473,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.887638856292458,116.47494072120796,73.95786143372865,2859.3367310088665,14954.146987927437,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.549268106858673,119.72115461171147,101.98948146796495,2871.816770285299,14556.11524423073,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.146139056843833,122.7916345626086,104.3673855173351,2788.0944781843973,15498.816038460121,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.8809492878764,120.38002695706206,104.04294754961698,2802.300137362664,14856.602882130865,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
23.517465319861856,66.5347286301085,83.15547825415504,2754.769281250312,21603.405512040335,True,Severe Stick-Slip Vibration,Decrease WOB by 5 klbs and increase RPM by 15 to break torsional resonance.
27.95122471733142,115.39663203460317,89.28946320350951,2858.637842263372,14854.120683870731,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.49486369721368,120.8468041201804,106.8021610545045,2833.270841184589,14970.086928235049,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.504433636070303,112.9314275154751,111.92507512477975,2897.0608718231874,15246.780102167146,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
33.26482260786327,119.4438696932565,82.21412415993484,2756.083846141013,15145.448528795003,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.139717244078735,115.48046179267605,103.19651825918977,2781.099605049089,14002.23410977413,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.119911026606033,116.32235028705117,94.95820168992329,2811.5722961262786,14439.378129952804,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.261481154572184,126.18046587605218,99.18477326898355,2832.3244768862887,15464.704992395407,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.88254657813223,125.45655060297135,103.47676483538336,2789.2166181226185,14933.931705549227,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.128275697641122,123.04569060453588,95.12771435886448,2756.351945477315,14738.134348614289,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.326327504309916,114.5384361766371,93.24291920838388,2844.0703764461787,14320.712992371264,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.020466122039174,118.41795775152599,100.34152417488025,2836.056768127279,14460.131839362075,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.036982697904097,126.06548849989592,89.12754061137197,2754.186294971814,13989.100680019026,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.924206948526543,120.70858456819953,89.14174871114815,2867.7721400552746,14949.359640649234,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.398119391146942,131.59664769990846,106.79373282956503,2858.50993545983,14700.781209709476,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.79956624568241,121.96658919697185,88.51205964841344,2806.71482486239,14516.706054507342,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.13960416998004,120.96024558245016,106.66312500909211,2803.979893118802,14965.938287416024,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.22937280627648,118.4544176789875,104.6259129285395,2827.702888555795,15181.98531542637,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.227034690502496,120.66770452391141,82.74193271209404,2756.914846487187,16046.598966104972,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.324261349042093,119.23765081809728,93.22435347664344,2801.501573958204,14244.058290218392,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
33.172033632290706,123.54054338344295,111.94109403047372,2692.380822769541,15579.690521650262,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.5243690023463,124.78351158397292,90.18834468860318,2843.822782275147,15486.550780507536,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
34.266066749312536,116.07005269746026,95.35595737690612,2721.925338877907,14610.45363031165,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
26.095824400954996,113.3438352322111,104.62060893251896,2875.17099142145,15101.617977293015,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.696429809928834,110.81897313448351,107.83390509282596,2783.4939953016774,14771.183375331193,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.176634412969154,122.53995663456271,97.48461113955504,2789.416650903441,15092.84429020937,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.561983735470065,114.48316696913064,94.02489805308359,2768.613304695775,15754.565506702274,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.75460096035881,109.23554703523759,114.22369861698508,2785.598056303896,15302.803116315656,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.58375549928545,121.94289302265481,117.3889966379758,2870.926567257402,15254.30418661672,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.013998130682335,132.46499758716396,109.78858050781795,2675.609567173246,14784.845340022679,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.821270486111576,119.96964544230053,100.85318142565023,2863.8482693044093,14257.971667537833,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.69920419404205,124.19245387225821,91.91734278359074,2816.9011740550854,14895.765894729797,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.714030971930093,120.40914679273783,91.69555593443435,2739.648917607139,15603.304077431958,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.614180809478693,119.50555173404429,105.22514105265758,2746.2343803475383,14236.416071705176,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.799199750866503,124.59538241493884,104.18398220888683,2883.8196513604103,14472.455315911653,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.61459904175322,118.54862727905675,114.01598592946429,2752.7246560028634,15063.133868117035,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.62572423767792,121.33696157035952,106.50450092536138,2742.332474470202,14507.672607576369,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.259257683847224,121.60848903098007,84.96919698240183,2856.8657271182365,14603.738276442393,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.342009978155854,116.65954773178476,110.51947617722918,2816.9276438142956,14788.200709135912,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.87963791960606,124.96021174768262,90.01939372685587,2753.10372117318,14317.191297904925,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.494587210246525,119.12520121652295,96.16028728047648,2810.831248770231,14512.939076891817,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.22074053086693,116.22127420253578,102.50200206251695,2748.712365817986,15351.713958393655,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.958196812071705,122.68254921785201,119.95667489783965,2855.04106992113,14346.315108884519,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.234654766617563,115.50766009104481,131.0991855600536,2853.0685482436566,14201.06393275258,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.55532979157685,120.14090578684564,106.06723059136183,2826.6003099410973,14684.987510233053,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.81685722232834,119.95440501677898,98.16803381279612,2818.0830530623507,15365.977751254923,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.094194762340077,125.42947782915789,105.3450564848055,2888.059406243369,14901.539096001556,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.595614695132213,122.37349116439977,108.87655425873837,2799.9843163694113,14767.709460942191,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.56463759354556,119.87486520627428,96.79332374442808,2740.90629372896,15022.179398757804,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.19755370397438,124.08883149600143,117.95211355912322,2822.4736956416154,14127.146283570173,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.65083269797606,126.95103774508657,102.30070759191402,2904.3023524768555,15247.352826887516,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.627019272001277,122.78905153175931,104.97743089091394,1771.9419449825918,15191.717515701823,True,Drill String Washout Detected,Stop drilling immediately. Circulate bottoms up and pull out of hole for pipe inspection to prevent blowout.
32.61095761430866,120.0517630992169,106.65924252054461,2781.9268616653007,14795.34576295214,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.042007683265517,113.4408188382492,104.21586610614456,2820.8223019050724,15502.962255898208,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.363905942589927,114.67443168462313,108.38940500469613,2797.304757549713,14436.251950523481,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.379466486813087,118.47387647822666,93.82746813453076,2750.8848209811345,15563.954496626784,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.648332704976884,116.95243898920359,94.4169824605397,2856.0928928115236,15077.246832797626,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.739713891264632,119.06514348507277,88.99845767028305,2916.002036100863,14831.723705060913,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.193991929985437,120.28324962448553,104.39501230620226,2809.8065729511954,14990.063182315844,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.190314050873827,122.64846377178365,107.78936503512114,2754.7965855132,14946.36761709453,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.363558633533057,119.64750610970454,104.57772866151886,2722.5519737473264,15610.141448208858,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
34.18477455137092,122.43250821913101,116.74492433347538,2812.898799061059,14461.660436264494,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.987965237000594,120.3223720740506,99.94403981170953,2855.1938671658127,14618.740380426701,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.571622774424537,110.12266716823065,106.68741655592513,2823.758387324769,15518.15144603624,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.316221747000135,115.30332303090623,89.08299123860685,2799.8798079540575,14702.23253240807,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.58332538792587,119.27956222139193,96.12900297525599,2770.536417410535,15450.266538665795,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.24823963410431,113.95152628579446,106.95537757565778,2745.3918183640953,15849.717991504354,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.25669101852856,122.99964364998102,108.49102110743144,2841.7375663162443,14799.102486529184,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.97550645430617,127.65375416171848,97.06033052335818,2845.6885810692793,15340.681163287652,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.20549125702834,126.09380925848659,99.28400748141934,2722.713510665463,14423.15385933007,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.15160911638745,118.93278564534896,84.82126253319191,2879.4919489090344,15377.366649033904,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.645676576975777,127.45363068424976,96.42970799193391,2828.7035610447,15099.711992993383,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.9502394668355,120.74333728601056,108.90383163519786,2869.9797322572895,15236.519141080107,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.705885236995723,118.3145701444098,105.75205016106567,2732.893612575744,14677.213963982302,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.349005606414977,116.93298668229531,105.00665721381209,2731.708792229228,14169.458292216414,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.357228316694012,118.48765156755935,100.49773687180961,2792.551534511635,15251.626032374752,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.825862908551247,118.05911590729386,100.07063158628176,2825.13922134476,13968.298423760272,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.87255089439205,120.85208111187744,93.39678860526553,2889.818041146348,14841.324753878733,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.355559208867138,120.80286990524932,106.98828420202534,2835.303945690757,15470.590933209985,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.487374422983823,120.01523010076707,104.20972944389389,2787.865936159398,15095.948867936519,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.489933142217446,122.18469084873175,104.92018847992799,2748.6815396167053,15974.171322394906,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.98611364925774,125.9532313739317,94.7396515733242,2861.5000286359573,15512.554576290886,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.057923388763353,124.74777067720662,78.46657080128756,2751.764728712464,14673.050805837212,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.464099874715274,37.061993254035286,81.86904249688156,2881.4234277386163,20867.862361467014,True,Severe Stick-Slip Vibration,Decrease WOB by 5 klbs and increase RPM by 15 to break torsional resonance.
27.10383131700535,107.23039432549022,95.21162543991596,2785.7807675196746,14976.314648727783,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.18507245124689,124.67159955619637,91.37224235956879,2879.5291036308927,14208.911618326936,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.563111557495127,113.16560650792289,106.93478911913994,2833.946564502964,14529.800541757824,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.573105696576306,118.87617299053659,96.07987360080871,2793.150225527877,14719.61954651007,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.62181513119601,39.61223428883251,72.26014157841645,2774.030181408694,19798.74742763302,True,Severe Stick-Slip Vibration,Decrease WOB by 5 klbs and increase RPM by 15 to break torsional resonance.
32.950712433899106,110.9900978120999,106.17005949576698,2782.954606132696,15023.746734125822,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.71531924640404,122.70731364102394,106.83569323200477,2821.415834618762,14875.46407767348,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.680122940073147,123.79577580151323,86.34044288799466,2803.8578248108856,14163.553049344213,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.96196758419462,117.11744799636641,112.11943985386401,2770.3094295965648,15202.106432638666,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
27.994941270724382,107.04478853927546,102.61250531233856,2791.7184294841186,15357.936372345479,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.96297372801522,117.26877775873758,96.30722860753797,2803.9288514859577,15113.517239432444,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.422682722159724,121.95902002701273,101.43388467342251,2091.856794180102,14837.965912395515,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.645437120676178,112.60544215612936,82.2376476710168,2822.908405739435,15295.721075875928,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.345538112895355,120.91679959889578,104.08652811480671,2751.01393876416,15340.110180238345,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.038693028482346,119.92345075413502,89.70628491817928,2742.333379839713,15153.701784859844,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
33.06547782600516,122.89645749800545,86.47329714156466,2715.6327826444644,14587.693874782619,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.782479703086285,120.59790184207077,34.68578199713625,2959.891865067767,15138.30038275559,True,Bit Balling,Increase mud flow rate. Sweep wellbore with high-vis pill to clean BHA.
30.803423444197882,115.13465529559222,111.12688374989925,2732.2276248443854,15597.74032541274,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.380287983422225,125.98285750832245,93.70736606307212,2764.5489521184754,14701.685470694134,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
29.19755905622833,119.20735213486515,115.337277099165,2897.6629568763283,16048.969669566215,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.448184963620832,119.86347730245033,94.64198536947703,2773.70601620524,14737.184533007308,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.02518480156359,115.33366020463401,82.92642042407053,2808.8875053134016,15016.203506670068,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.195352197097662,117.78358874404245,88.8347556005134,2820.0240693253163,14663.757201996832,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.453980432289068,115.5759864298655,112.35811620006939,2806.5532593107923,15111.635417960131,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.049020348517885,119.13526970038288,98.44101822063332,2796.1278269637005,14128.889153682363,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.9959965824909,128.55854240071173,94.51712703509399,2740.2353118200376,14726.97910059164,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
32.902287215590086,113.14049428534322,101.60018225852788,2872.5463774139607,14453.939399825716,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.918541652170415,111.93219301061629,105.01782736167544,2890.3598321818945,15067.669173946146,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
34.30636491502311,127.35585163746805,111.1739881590246,2715.867065293866,15497.223687754453,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.4653048742239,118.95338161424067,114.48499229892926,2748.798570455681,15323.003093557276,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.744641273441356,116.65463630670041,96.40231354210914,2786.00948288115,13814.170319570554,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.366684011476703,125.19952343698039,86.73952313917962,2751.7731102544903,16021.03482646394,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
34.37960586643534,116.97192230131569,95.86534838876725,2825.298277672793,15147.639970310434,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.383403429289697,129.1300485677347,102.60280506582886,1961.795766318138,14611.7504297535,True,Drill String Washout Detected,Stop drilling immediately. Circulate bottoms up and pull out of hole for pipe inspection to prevent blowout.
28.32055631563845,123.38962935669635,90.3624107378939,2908.25280339033,15078.56395949547,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.801214709111957,117.56044295927148,90.42849085104957,2859.52742971718,15088.094911251346,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
25.752208551380384,130.78654106632752,103.43787881549885,2810.6287015316107,14666.575641524218,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.94848995663848,116.9714253849833,99.5134764842955,2851.3493131659866,15098.958333671038,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
28.481734676892604,123.71047686004654,100.32796995411587,2855.2950212178653,14696.263856189846,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.300787572952416,121.49646290203246,92.41504665299931,2771.8026255970876,14797.81900365499,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
30.68351195155432,126.50870644699398,97.69599285794233,2759.1891377729016,14656.860432122457,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
33.752341678431776,127.80755598363426,90.75766855731696,2803.9071531484824,14283.664355130173,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
31.900847676372102,120.16002074532884,108.90198411124787,2843.0818062248973,15072.918235107692,False,Nominal,Continue drilling. Optimize WOB for maximum ROP.
